gene_id	exonic_length
ENSMUSG00000048281	1536
ENSMUSG00000021932	6243
ENSMUSG00000021933	2745
ENSMUSG00000100486	1878
ENSMUSG00000035184	4406
ENSMUSG00000091155	1402
ENSMUSG00000035161	16805
ENSMUSG00000014547	9185
ENSMUSG00000075574	445
ENSMUSG00000075573	359
ENSMUSG00000075572	408
ENSMUSG00000075571	1333
ENSMUSG00000054763	2425
ENSMUSG00000021939	6051
ENSMUSG00000021273	4116
ENSMUSG00000035121	5017
ENSMUSG00000021944	3904
ENSMUSG00000114898	1801
ENSMUSG00000114892	1799
ENSMUSG00000014453	2698
ENSMUSG00000035095	4274
ENSMUSG00000021953	2615
ENSMUSG00000090374	453
ENSMUSG00000035078	3738
ENSMUSG00000087652	689
ENSMUSG00000035067	7258
ENSMUSG00000021958	1946
ENSMUSG00000063060	3299
ENSMUSG00000021961	1316
ENSMUSG00000046049	7573
ENSMUSG00000034623	1403
ENSMUSG00000052099	1244
ENSMUSG00000091686	865
ENSMUSG00000021966	1064
ENSMUSG00000090785	1013
ENSMUSG00000114284	572
ENSMUSG00000054733	4295
ENSMUSG00000114680	1836
ENSMUSG00000097545	4804
ENSMUSG00000060012	13017
ENSMUSG00000021972	9681
ENSMUSG00000021975	6814
ENSMUSG00000021978	6063
ENSMUSG00000114658	526
ENSMUSG00000114693	696
ENSMUSG00000007989	12804
ENSMUSG00000034532	3970
ENSMUSG00000114209	701
ENSMUSG00000114357	221
ENSMUSG00000034522	4733
ENSMUSG00000045731	2157
ENSMUSG00000022031	3002
ENSMUSG00000061356	2836
ENSMUSG00000022032	6093
ENSMUSG00000022033	1791
ENSMUSG00000022034	6648
ENSMUSG00000022035	4897
ENSMUSG00000034463	3597
ENSMUSG00000022037	3437
ENSMUSG00000034450	2263
ENSMUSG00000022039	2691
ENSMUSG00000022040	2484
ENSMUSG00000022041	3787
ENSMUSG00000059456	7398
ENSMUSG00000085984	1080
ENSMUSG00000022043	4618
ENSMUSG00000114618	2360
ENSMUSG00000022044	1916
ENSMUSG00000045875	8728
ENSMUSG00000057913	2253
ENSMUSG00000022048	4520
ENSMUSG00000075553	2874
ENSMUSG00000046204	5976
ENSMUSG00000022051	3859
ENSMUSG00000022052	5381
ENSMUSG00000114697	1138
ENSMUSG00000093744	338
ENSMUSG00000022053	6928
ENSMUSG00000075549	2018
ENSMUSG00000093386	977
ENSMUSG00000093472	776
ENSMUSG00000093634	1888
ENSMUSG00000114744	2151
ENSMUSG00000093726	1930
ENSMUSG00000048922	5715
ENSMUSG00000034327	4746
ENSMUSG00000015812	642
ENSMUSG00000044447	12169
ENSMUSG00000114621	640
ENSMUSG00000022054	5782
ENSMUSG00000022055	3380
ENSMUSG00000114925	534
ENSMUSG00000114396	585
ENSMUSG00000022056	4330
ENSMUSG00000022057	2442
ENSMUSG00000014725	9184
ENSMUSG00000114833	637
ENSMUSG00000014813	4197
ENSMUSG00000092499	585
ENSMUSG00000044186	1134
ENSMUSG00000022061	3195
ENSMUSG00000034248	6021
ENSMUSG00000098248	427
ENSMUSG00000098255	606
ENSMUSG00000047977	4055
ENSMUSG00000097511	2756
ENSMUSG00000095463	8074
ENSMUSG00000098270	961
ENSMUSG00000093954	7788
ENSMUSG00000099315	606
ENSMUSG00000098773	3017
ENSMUSG00000098784	2174
ENSMUSG00000022066	8074
ENSMUSG00000099027	961
ENSMUSG00000098975	6906
ENSMUSG00000034205	5405
ENSMUSG00000034194	2766
ENSMUSG00000034190	6302
ENSMUSG00000022074	5451
ENSMUSG00000022075	10124
ENSMUSG00000022085	1079
ENSMUSG00000114446	816
ENSMUSG00000033730	4406
ENSMUSG00000022089	2187
ENSMUSG00000033712	4658
ENSMUSG00000044551	2588
ENSMUSG00000022090	4486
ENSMUSG00000022091	3630
ENSMUSG00000115186	2128
ENSMUSG00000022092	2985
ENSMUSG00000022094	10550
ENSMUSG00000033644	5287
ENSMUSG00000000776	2854
ENSMUSG00000003469	2910
ENSMUSG00000022098	8870
ENSMUSG00000022097	1034
ENSMUSG00000033595	3899
ENSMUSG00000033589	2377
ENSMUSG00000022096	6919
ENSMUSG00000045211	4440
ENSMUSG00000022095	4033
ENSMUSG00000022099	9804
ENSMUSG00000022101	1689
ENSMUSG00000047911	1036
ENSMUSG00000022100	19005
ENSMUSG00000022102	2902
ENSMUSG00000099528	1357
ENSMUSG00000022103	3539
ENSMUSG00000115671	1201
ENSMUSG00000115139	669
ENSMUSG00000115286	503
ENSMUSG00000115304	1556
ENSMUSG00000109446	8870
ENSMUSG00000033487	9944
ENSMUSG00000090216	503
ENSMUSG00000115494	1205
ENSMUSG00000115532	1537
ENSMUSG00000033470	2872
ENSMUSG00000022106	9489
ENSMUSG00000090706	698
ENSMUSG00000022105	6015
ENSMUSG00000033446	5400
ENSMUSG00000022108	2732
ENSMUSG00000022109	3350
ENSMUSG00000033405	3579
ENSMUSG00000022110	3988
ENSMUSG00000096463	1497
ENSMUSG00000115088	2929
ENSMUSG00000115289	1645
ENSMUSG00000115704	1151
ENSMUSG00000115845	1660
ENSMUSG00000115449	449
ENSMUSG00000034997	5606
ENSMUSG00000021996	3366
ENSMUSG00000068015	7734
ENSMUSG00000115002	1331
ENSMUSG00000115019	1456
ENSMUSG00000034959	4799
ENSMUSG00000021997	2517
ENSMUSG00000021998	9504
ENSMUSG00000089733	547
ENSMUSG00000090054	476
ENSMUSG00000021999	1629
ENSMUSG00000022000	6283
ENSMUSG00000115615	699
ENSMUSG00000091722	4472
ENSMUSG00000034913	1976
ENSMUSG00000022002	2201
ENSMUSG00000034893	5226
ENSMUSG00000022003	4571
ENSMUSG00000085829	902
ENSMUSG00000060126	2380
ENSMUSG00000067995	1467
ENSMUSG00000046523	3998
ENSMUSG00000022008	5389
ENSMUSG00000022009	3974
ENSMUSG00000115625	459
ENSMUSG00000022010	8994
ENSMUSG00000115092	3757
ENSMUSG00000052584	1388
ENSMUSG00000101009	3178
ENSMUSG00000115709	715
ENSMUSG00000115817	3000
ENSMUSG00000115353	295
ENSMUSG00000115596	603
ENSMUSG00000044350	3644
ENSMUSG00000034795	1985
ENSMUSG00000022012	7962
ENSMUSG00000115244	1845
ENSMUSG00000067973	1163
ENSMUSG00000115363	349
ENSMUSG00000115257	1331
ENSMUSG00000075512	1354
ENSMUSG00000022013	6513
ENSMUSG00000022014	2321
ENSMUSG00000115517	1412
ENSMUSG00000092272	2210
ENSMUSG00000045655	2323
ENSMUSG00000022015	2236
ENSMUSG00000022016	11015
ENSMUSG00000034731	16975
ENSMUSG00000058997	12639
ENSMUSG00000115090	614
ENSMUSG00000115167	2704
ENSMUSG00000115111	529
ENSMUSG00000071262	3216
ENSMUSG00000022018	918
ENSMUSG00000022020	15080
ENSMUSG00000022022	2413
ENSMUSG00000043881	4526
ENSMUSG00000075502	2984
ENSMUSG00000022023	7566
ENSMUSG00000036461	6737
ENSMUSG00000022024	7792
ENSMUSG00000022025	1843
ENSMUSG00000115740	820
ENSMUSG00000115422	2981
ENSMUSG00000036422	4538
ENSMUSG00000102774	783
ENSMUSG00000097927	4423
ENSMUSG00000095959	3389
ENSMUSG00000115190	3446
ENSMUSG00000022026	2962
ENSMUSG00000115542	389
ENSMUSG00000115455	352
ENSMUSG00000115825	476
ENSMUSG00000115006	141
ENSMUSG00000115043	2260
ENSMUSG00000035566	12991
ENSMUSG00000115529	2803
ENSMUSG00000115217	606
ENSMUSG00000115271	1367
ENSMUSG00000115777	1928
ENSMUSG00000115664	2124
ENSMUSG00000022021	5569
ENSMUSG00000022019	6072
ENSMUSG00000115479	714
ENSMUSG00000050505	5492
ENSMUSG00000115623	772
ENSMUSG00000115313	429
ENSMUSG00000115001	1479
ENSMUSG00000115292	320
ENSMUSG00000115368	842
ENSMUSG00000115720	285
ENSMUSG00000055421	6783
ENSMUSG00000115822	1460
ENSMUSG00000034689	1173
ENSMUSG00000022076	6645
ENSMUSG00000115601	2445
ENSMUSG00000115229	826
ENSMUSG00000055639	7317
ENSMUSG00000115242	1208
ENSMUSG00000060377	449
ENSMUSG00000033186	2563
ENSMUSG00000022070	5153
ENSMUSG00000033166	7754
ENSMUSG00000022064	9797
ENSMUSG00000005148	5201
ENSMUSG00000115580	965
ENSMUSG00000115550	747
ENSMUSG00000072294	6985
ENSMUSG00000054391	839
ENSMUSG00000110273	449
ENSMUSG00000115821	1893
ENSMUSG00000115506	707
ENSMUSG00000042888	2123
ENSMUSG00000033083	7676
ENSMUSG00000075486	5145
ENSMUSG00000022111	3831
ENSMUSG00000053821	2215
ENSMUSG00000033060	11951
ENSMUSG00000115696	700
ENSMUSG00000115816	5658
ENSMUSG00000098557	6057
ENSMUSG00000114980	1061
ENSMUSG00000115855	2289
ENSMUSG00000022126	2623
ENSMUSG00000022125	2563
ENSMUSG00000022124	5103
ENSMUSG00000033004	19248
ENSMUSG00000115099	4145
ENSMUSG00000115762	1065
ENSMUSG00000022123	2503
ENSMUSG00000055717	3284
ENSMUSG00000089707	3101
ENSMUSG00000022122	4266
ENSMUSG00000115727	3301
ENSMUSG00000115424	7110
ENSMUSG00000048349	4672
ENSMUSG00000022120	4435
ENSMUSG00000115432	7363
ENSMUSG00000022119	7649
ENSMUSG00000091509	1113
ENSMUSG00000053253	11553
ENSMUSG00000115548	1016
ENSMUSG00000022116	1186
ENSMUSG00000115386	2959
ENSMUSG00000115149	4583
ENSMUSG00000110080	5671
ENSMUSG00000060143	384
ENSMUSG00000115796	505
ENSMUSG00000022114	2087
ENSMUSG00000022113	3518
ENSMUSG00000115754	2306
ENSMUSG00000115439	426
ENSMUSG00000099794	960
ENSMUSG00000115562	624
ENSMUSG00000075478	5359
ENSMUSG00000045871	4240
ENSMUSG00000115650	1101
ENSMUSG00000033214	5263
ENSMUSG00000058126	2147
ENSMUSG00000115320	1895
ENSMUSG00000115309	793
ENSMUSG00000115372	1405
ENSMUSG00000114979	314
ENSMUSG00000089726	3536
ENSMUSG00000022112	4453
ENSMUSG00000093551	561
ENSMUSG00000093497	435
ENSMUSG00000058571	6425
ENSMUSG00000022129	5895
ENSMUSG00000115689	1567
ENSMUSG00000022130	2437
ENSMUSG00000022131	1875
ENSMUSG00000115774	3315
ENSMUSG00000061517	3799
ENSMUSG00000090534	3067
ENSMUSG00000092109	729
ENSMUSG00000115258	438
ENSMUSG00000096997	1605
ENSMUSG00000099911	898
ENSMUSG00000032849	6389
ENSMUSG00000098630	1517
ENSMUSG00000022132	2591
ENSMUSG00000042156	10546
ENSMUSG00000115718	4979
ENSMUSG00000022136	5141
ENSMUSG00000115220	673
ENSMUSG00000042104	12796
ENSMUSG00000087479	2809
ENSMUSG00000053465	1708
ENSMUSG00000100274	441
ENSMUSG00000115639	743
ENSMUSG00000044819	3732
ENSMUSG00000115146	1765
ENSMUSG00000114983	257
ENSMUSG00000022139	11993
ENSMUSG00000097903	659
ENSMUSG00000051615	4191
ENSMUSG00000115648	272
ENSMUSG00000090284	669
ENSMUSG00000115835	383
ENSMUSG00000030662	6001
ENSMUSG00000025555	5524
ENSMUSG00000085133	4715
ENSMUSG00000063410	5353
ENSMUSG00000115123	303
ENSMUSG00000025557	4885
ENSMUSG00000115390	1336
ENSMUSG00000025558	13398
ENSMUSG00000102112	851
ENSMUSG00000041765	2420
ENSMUSG00000050350	1498
ENSMUSG00000051212	2887
ENSMUSG00000071229	913
ENSMUSG00000115121	1258
ENSMUSG00000085615	3203
ENSMUSG00000025544	3107
ENSMUSG00000025545	1444
ENSMUSG00000100585	484
ENSMUSG00000115263	1284
ENSMUSG00000064052	2123
ENSMUSG00000041703	4889
ENSMUSG00000085555	2352
ENSMUSG00000061524	2880
ENSMUSG00000075465	1536
ENSMUSG00000041650	5210
ENSMUSG00000041625	5462
ENSMUSG00000075463	4342
ENSMUSG00000041594	8280
ENSMUSG00000085423	514
ENSMUSG00000115016	3286
ENSMUSG00000000197	14715
ENSMUSG00000032925	4229
ENSMUSG00000025551	4182
ENSMUSG00000101445	357
ENSMUSG00000099994	423
ENSMUSG00000115490	857
ENSMUSG00000115013	732
ENSMUSG00000064373	2842
ENSMUSG00000091119	1358
ENSMUSG00000055737	9053
ENSMUSG00000022184	2047
ENSMUSG00000041935	5199
ENSMUSG00000097662	3526
ENSMUSG00000087221	7125
ENSMUSG00000022186	3701
ENSMUSG00000086297	246
ENSMUSG00000049148	5042
ENSMUSG00000022181	3556
ENSMUSG00000022155	5915
ENSMUSG00000079105	2676
ENSMUSG00000041849	6101
ENSMUSG00000041841	1684
ENSMUSG00000050697	4655
ENSMUSG00000087532	635
ENSMUSG00000022151	2163
ENSMUSG00000039942	6648
ENSMUSG00000022150	7342
ENSMUSG00000089771	702
ENSMUSG00000022149	2556
ENSMUSG00000022148	5384
ENSMUSG00000089647	3376
ENSMUSG00000050310	16930
ENSMUSG00000022146	12113
ENSMUSG00000054263	10776
ENSMUSG00000042961	6121
ENSMUSG00000090199	2427
ENSMUSG00000115497	279
ENSMUSG00000022144	3674
ENSMUSG00000039828	3738
ENSMUSG00000022142	11951
ENSMUSG00000039801	13095
ENSMUSG00000022141	9423
ENSMUSG00000115640	203
ENSMUSG00000115591	866
ENSMUSG00000115480	1762
ENSMUSG00000095663	2413
ENSMUSG00000005360	8537
ENSMUSG00000048424	6855
ENSMUSG00000022253	5118
ENSMUSG00000054115	7875
ENSMUSG00000039704	8589
ENSMUSG00000072664	2670
ENSMUSG00000049152	3102
ENSMUSG00000039676	949
ENSMUSG00000003882	4663
ENSMUSG00000072663	9916
ENSMUSG00000005268	15339
ENSMUSG00000089678	3165
ENSMUSG00000044224	4777
ENSMUSG00000022247	2731
ENSMUSG00000022248	7400
ENSMUSG00000022249	2182
ENSMUSG00000022246	8462
ENSMUSG00000115667	4332
ENSMUSG00000096971	7014
ENSMUSG00000115151	3473
ENSMUSG00000058914	2557
ENSMUSG00000022244	2606
ENSMUSG00000022243	2983
ENSMUSG00000060735	4275
ENSMUSG00000047497	10921
ENSMUSG00000022241	5901
ENSMUSG00000115076	470
ENSMUSG00000115804	415
ENSMUSG00000115585	1933
ENSMUSG00000022206	9389
ENSMUSG00000115240	946
ENSMUSG00000099349	1493
ENSMUSG00000022205	3930
ENSMUSG00000115441	2787
ENSMUSG00000022201	5911
ENSMUSG00000115153	1187
ENSMUSG00000039458	7041
ENSMUSG00000097221	462
ENSMUSG00000022200	3257
ENSMUSG00000022197	18419
ENSMUSG00000022195	6007
ENSMUSG00000022191	5935
ENSMUSG00000039385	9024
ENSMUSG00000115419	1284
ENSMUSG00000115782	762
ENSMUSG00000115266	441
ENSMUSG00000115614	400
ENSMUSG00000115485	721
ENSMUSG00000025370	3539
ENSMUSG00000115460	972
ENSMUSG00000115182	605
ENSMUSG00000115492	873
ENSMUSG00000098150	2885
ENSMUSG00000084873	1164
ENSMUSG00000022321	10051
ENSMUSG00000115803	1059
ENSMUSG00000115352	319
ENSMUSG00000114971	1144
ENSMUSG00000115413	675
ENSMUSG00000115122	2423
ENSMUSG00000040452	6305
ENSMUSG00000047565	1537
ENSMUSG00000040420	4554
ENSMUSG00000115560	511
ENSMUSG00000115198	1456
ENSMUSG00000115261	4287
ENSMUSG00000097452	5719
ENSMUSG00000115174	2318
ENSMUSG00000051237	2095
ENSMUSG00000115355	1737
ENSMUSG00000045763	2009
ENSMUSG00000056089	682
ENSMUSG00000115850	223
ENSMUSG00000115729	5708
ENSMUSG00000115204	1680
ENSMUSG00000022272	10122
ENSMUSG00000022270	4142
ENSMUSG00000052253	7130
ENSMUSG00000115335	670
ENSMUSG00000022269	2848
ENSMUSG00000043556	6526
ENSMUSG00000115433	639
ENSMUSG00000115138	1237
ENSMUSG00000022265	3610
ENSMUSG00000046034	1693
ENSMUSG00000056069	3241
ENSMUSG00000022263	23395
ENSMUSG00000115773	1308
ENSMUSG00000115839	362
ENSMUSG00000022262	15637
ENSMUSG00000022240	10316
ENSMUSG00000115337	1221
ENSMUSG00000115012	813
ENSMUSG00000115474	802
ENSMUSG00000039168	1925
ENSMUSG00000022237	8761
ENSMUSG00000022236	957
ENSMUSG00000115710	397
ENSMUSG00000039100	9174
ENSMUSG00000115383	513
ENSMUSG00000022235	1424
ENSMUSG00000022234	2766
ENSMUSG00000039065	5248
ENSMUSG00000045267	1006
ENSMUSG00000107924	656
ENSMUSG00000096956	1486
ENSMUSG00000022231	18686
ENSMUSG00000115063	527
ENSMUSG00000115749	436
ENSMUSG00000115317	1334
ENSMUSG00000022261	3527
ENSMUSG00000115140	1539
ENSMUSG00000039007	5026
ENSMUSG00000115779	1006
ENSMUSG00000038984	4010
ENSMUSG00000115428	1859
ENSMUSG00000022255	15347
ENSMUSG00000022257	1938
ENSMUSG00000022324	6263
ENSMUSG00000094447	572
ENSMUSG00000058600	3020
ENSMUSG00000044726	2383
ENSMUSG00000022323	3192
ENSMUSG00000022325	3795
ENSMUSG00000038879	8493
ENSMUSG00000115526	1096
ENSMUSG00000050963	5586
ENSMUSG00000022329	6114
ENSMUSG00000115345	1762
ENSMUSG00000022330	3623
ENSMUSG00000115453	965
ENSMUSG00000115829	1426
ENSMUSG00000037646	21273
ENSMUSG00000014313	3567
ENSMUSG00000037627	5664
ENSMUSG00000048230	4035
ENSMUSG00000045996	624
ENSMUSG00000037617	11167
ENSMUSG00000115811	707
ENSMUSG00000022280	4434
ENSMUSG00000115715	2135
ENSMUSG00000115278	332
ENSMUSG00000114981	1012
ENSMUSG00000115395	618
ENSMUSG00000048307	5221
ENSMUSG00000013611	2935
ENSMUSG00000022283	6540
ENSMUSG00000115037	475
ENSMUSG00000115127	289
ENSMUSG00000115834	3901
ENSMUSG00000115103	739
ENSMUSG00000022285	4118
ENSMUSG00000115750	921
ENSMUSG00000072618	2046
ENSMUSG00000115430	519
ENSMUSG00000115333	962
ENSMUSG00000062397	4981
ENSMUSG00000097259	5938
ENSMUSG00000089804	1294
ENSMUSG00000022286	8613
ENSMUSG00000089949	664
ENSMUSG00000051359	8581
ENSMUSG00000101671	347
ENSMUSG00000086992	2841
ENSMUSG00000022288	587
ENSMUSG00000086125	810
ENSMUSG00000086313	817
ENSMUSG00000115326	2265
ENSMUSG00000022292	9134
ENSMUSG00000115249	5748
ENSMUSG00000037487	15388
ENSMUSG00000115771	462
ENSMUSG00000115680	1016
ENSMUSG00000061923	1105
ENSMUSG00000115307	638
ENSMUSG00000037465	4179
ENSMUSG00000115456	527
ENSMUSG00000115405	686
ENSMUSG00000115009	2819
ENSMUSG00000037458	6256
ENSMUSG00000115546	1266
ENSMUSG00000102106	622
ENSMUSG00000115547	672
ENSMUSG00000022295	5601
ENSMUSG00000115620	2766
ENSMUSG00000114994	3815
ENSMUSG00000022296	4141
ENSMUSG00000097875	2901
ENSMUSG00000022297	4818
ENSMUSG00000115508	851
ENSMUSG00000054196	1593
ENSMUSG00000022299	6081
ENSMUSG00000022300	10825
ENSMUSG00000037386	10389
ENSMUSG00000022303	2664
ENSMUSG00000022304	3743
ENSMUSG00000087695	2594
ENSMUSG00000022305	4588
ENSMUSG00000115230	1377
ENSMUSG00000115142	1086
ENSMUSG00000094112	2053
ENSMUSG00000115367	1090
ENSMUSG00000115820	727
ENSMUSG00000056332	1459
ENSMUSG00000022306	9536
ENSMUSG00000022307	7136
ENSMUSG00000097232	705
ENSMUSG00000042895	2979
ENSMUSG00000115986	803
ENSMUSG00000115988	1108
ENSMUSG00000116245	644
ENSMUSG00000022309	5205
ENSMUSG00000097805	4069
ENSMUSG00000051920	5112
ENSMUSG00000022336	6719
ENSMUSG00000115635	755
ENSMUSG00000072592	668
ENSMUSG00000022337	3766
ENSMUSG00000054409	3528
ENSMUSG00000038760	4000
ENSMUSG00000038736	13256
ENSMUSG00000022338	5763
ENSMUSG00000038725	18536
ENSMUSG00000022339	2459
ENSMUSG00000022340	7702
ENSMUSG00000022342	4587
ENSMUSG00000099751	1507
ENSMUSG00000115177	1663
ENSMUSG00000051198	1185
ENSMUSG00000022311	16882
ENSMUSG00000115775	691
ENSMUSG00000115478	425
ENSMUSG00000038679	13380
ENSMUSG00000115339	1505
ENSMUSG00000115654	1874
ENSMUSG00000115563	251
ENSMUSG00000022312	1612
ENSMUSG00000022313	2992
ENSMUSG00000115284	2153
ENSMUSG00000115616	400
ENSMUSG00000022314	4232
ENSMUSG00000068522	1348
ENSMUSG00000022315	1971
ENSMUSG00000115241	508
ENSMUSG00000038622	1185
ENSMUSG00000115137	2138
ENSMUSG00000061731	8077
ENSMUSG00000058656	9283
ENSMUSG00000115761	560
ENSMUSG00000072584	1222
ENSMUSG00000063727	2818
ENSMUSG00000038591	4587
ENSMUSG00000024479	2950
ENSMUSG00000037362	2869
ENSMUSG00000022425	5779
ENSMUSG00000097286	8887
ENSMUSG00000115245	1635
ENSMUSG00000037343	6878
ENSMUSG00000022422	4429
ENSMUSG00000115657	246
ENSMUSG00000053749	3573
ENSMUSG00000022419	8874
ENSMUSG00000022371	7013
ENSMUSG00000101568	817
ENSMUSG00000115414	527
ENSMUSG00000022370	7936
ENSMUSG00000022369	5481
ENSMUSG00000060429	5324
ENSMUSG00000115200	3245
ENSMUSG00000115361	365
ENSMUSG00000115678	259
ENSMUSG00000022367	4237
ENSMUSG00000086541	1628
ENSMUSG00000115172	867
ENSMUSG00000022366	2440
ENSMUSG00000071757	4434
ENSMUSG00000090002	566
ENSMUSG00000047807	2104
ENSMUSG00000022365	3328
ENSMUSG00000022364	6366
ENSMUSG00000051225	3171
ENSMUSG00000101892	2666
ENSMUSG00000022362	1732
ENSMUSG00000022361	6031
ENSMUSG00000022360	16023
ENSMUSG00000022359	2625
ENSMUSG00000022358	6976
ENSMUSG00000086801	3821
ENSMUSG00000022357	2212
ENSMUSG00000055114	1596
ENSMUSG00000115576	1390
ENSMUSG00000037119	6627
ENSMUSG00000037106	8053
ENSMUSG00000093677	1491
ENSMUSG00000062373	6306
ENSMUSG00000037085	4454
ENSMUSG00000037075	5110
ENSMUSG00000050891	7483
ENSMUSG00000022354	1031
ENSMUSG00000022353	11345
ENSMUSG00000115062	1724
ENSMUSG00000115118	674
ENSMUSG00000022351	5546
ENSMUSG00000022350	4244
ENSMUSG00000059586	3310
ENSMUSG00000115896	381
ENSMUSG00000032501	6248
ENSMUSG00000115426	1861
ENSMUSG00000071749	1748
ENSMUSG00000115681	2068
ENSMUSG00000115504	603
ENSMUSG00000072568	5926
ENSMUSG00000097493	7043
ENSMUSG00000022347	2400
ENSMUSG00000115231	1549
ENSMUSG00000116498	715
ENSMUSG00000116000	680
ENSMUSG00000116299	1250
ENSMUSG00000116109	3314
ENSMUSG00000116031	6071
ENSMUSG00000022346	2717
ENSMUSG00000097039	6996
ENSMUSG00000115862	687
ENSMUSG00000115164	4742
ENSMUSG00000115520	2710
ENSMUSG00000115369	1173
ENSMUSG00000115676	2386
ENSMUSG00000115711	798
ENSMUSG00000115464	1594
ENSMUSG00000079025	2405
ENSMUSG00000056293	2315
ENSMUSG00000055827	2328
ENSMUSG00000055748	2087
ENSMUSG00000022378	11412
ENSMUSG00000022377	7482
ENSMUSG00000093695	698
ENSMUSG00000115752	683
ENSMUSG00000115169	2198
ENSMUSG00000115328	595
ENSMUSG00000022376	8152
ENSMUSG00000094296	261
ENSMUSG00000079024	114
ENSMUSG00000015002	11399
ENSMUSG00000092495	229
ENSMUSG00000015001	1912
ENSMUSG00000072511	2910
ENSMUSG00000056258	14708
ENSMUSG00000099013	407
ENSMUSG00000099054	1151
ENSMUSG00000115784	2210
ENSMUSG00000022375	2084
ENSMUSG00000036944	2988
ENSMUSG00000072501	17447
ENSMUSG00000053469	8883
ENSMUSG00000090464	627
ENSMUSG00000022372	9186
ENSMUSG00000005124	5565
ENSMUSG00000005125	6596
ENSMUSG00000091479	419
ENSMUSG00000091412	3194
ENSMUSG00000116289	411
ENSMUSG00000013846	6851
ENSMUSG00000102069	1039
ENSMUSG00000022335	7323
ENSMUSG00000096967	2716
ENSMUSG00000093387	686
ENSMUSG00000116294	1292
ENSMUSG00000069996	1489
ENSMUSG00000022332	3662
ENSMUSG00000116092	239
ENSMUSG00000116167	1103
ENSMUSG00000116483	4212
ENSMUSG00000036800	19492
ENSMUSG00000079022	9203
ENSMUSG00000090237	940
ENSMUSG00000116068	1703
ENSMUSG00000036760	12300
ENSMUSG00000116088	447
ENSMUSG00000047921	7937
ENSMUSG00000106847	4725
ENSMUSG00000068391	2353
ENSMUSG00000036698	14031
ENSMUSG00000022607	11803
ENSMUSG00000115693	318
ENSMUSG00000115810	799
ENSMUSG00000036661	5709
ENSMUSG00000079020	8471
ENSMUSG00000099958	2102
ENSMUSG00000045281	2144
ENSMUSG00000059895	9351
ENSMUSG00000072487	8105
ENSMUSG00000086361	811
ENSMUSG00000116256	2044
ENSMUSG00000034730	7222
ENSMUSG00000022603	4049
ENSMUSG00000022602	3057
ENSMUSG00000046380	5853
ENSMUSG00000044276	1214
ENSMUSG00000022598	860
ENSMUSG00000056665	1784
ENSMUSG00000022596	2933
ENSMUSG00000022595	679
ENSMUSG00000075605	545
ENSMUSG00000022594	4662
ENSMUSG00000034634	744
ENSMUSG00000101026	1594
ENSMUSG00000091709	1630
ENSMUSG00000044678	829
ENSMUSG00000068349	1152
ENSMUSG00000068600	1392
ENSMUSG00000075604	3165
ENSMUSG00000022589	1625
ENSMUSG00000063522	3302
ENSMUSG00000116380	1430
ENSMUSG00000022587	3784
ENSMUSG00000022586	1156
ENSMUSG00000075602	1205
ENSMUSG00000100287	3503
ENSMUSG00000079018	1677
ENSMUSG00000099452	476
ENSMUSG00000022584	2740
ENSMUSG00000022582	942
ENSMUSG00000047728	1588
ENSMUSG00000022583	878
ENSMUSG00000093626	430
ENSMUSG00000022577	4227
ENSMUSG00000022579	2554
ENSMUSG00000047003	8595
ENSMUSG00000115969	2847
ENSMUSG00000000934	2043
ENSMUSG00000085523	810
ENSMUSG00000022580	4302
ENSMUSG00000047591	2739
ENSMUSG00000075600	3509
ENSMUSG00000022575	2377
ENSMUSG00000098678	2216
ENSMUSG00000022574	2344
ENSMUSG00000055762	6488
ENSMUSG00000103906	4801
ENSMUSG00000022571	1339
ENSMUSG00000022570	2906
ENSMUSG00000050846	2486
ENSMUSG00000034429	3493
ENSMUSG00000098176	2584
ENSMUSG00000063704	2563
ENSMUSG00000046761	5212
ENSMUSG00000102018	3348
ENSMUSG00000022568	6452
ENSMUSG00000002524	4748
ENSMUSG00000115332	339
ENSMUSG00000075590	3894
ENSMUSG00000116288	1131
ENSMUSG00000115388	12332
ENSMUSG00000044361	4567
ENSMUSG00000022565	18113
ENSMUSG00000063268	4275
ENSMUSG00000022564	2067
ENSMUSG00000115946	1588
ENSMUSG00000049653	1700
ENSMUSG00000071724	2149
ENSMUSG00000022562	5837
ENSMUSG00000034259	1945
ENSMUSG00000022561	2947
ENSMUSG00000022551	2154
ENSMUSG00000022552	3815
ENSMUSG00000022553	2412
ENSMUSG00000109179	6581
ENSMUSG00000022554	2200
ENSMUSG00000060794	2073
ENSMUSG00000022558	16468
ENSMUSG00000022557	2957
ENSMUSG00000034161	2007
ENSMUSG00000022556	7099
ENSMUSG00000022555	3056
ENSMUSG00000048385	4380
ENSMUSG00000116376	1088
ENSMUSG00000022559	2170
ENSMUSG00000022560	5499
ENSMUSG00000022550	3633
ENSMUSG00000034022	5637
ENSMUSG00000063354	3106
ENSMUSG00000115987	2304
ENSMUSG00000059323	4956
ENSMUSG00000053929	8470
ENSMUSG00000004187	3932
ENSMUSG00000033837	1365
ENSMUSG00000033819	4119
ENSMUSG00000022546	2941
ENSMUSG00000019080	2456
ENSMUSG00000033762	4342
ENSMUSG00000033728	5647
ENSMUSG00000033707	2202
ENSMUSG00000116138	2381
ENSMUSG00000033697	7367
ENSMUSG00000022526	4387
ENSMUSG00000033669	5816
ENSMUSG00000116024	1755
